0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,label
0.794,0.042,,0.0,0.0,0.011,0.0,0.117,0.002,0.284,0.271,0.327,0.251,0.651,0.405,0.324,0.327,0.275,0.177,3
0.545,0.35,,0.0,0.0,0.124,0.003,0.158,0.004,0.327,0.313,0.373,0.29,0.634,0.433,0.296,0.373,0.265,0.18,3
0.751,0.45,,0.0,0.0,0.038,0.001,0.021,0.001,0.278,0.264,0.32,0.246,0.651,0.398,0.336,0.32,0.272,0.174,3
0.364,0.233,,0.0,0.0,0.059,0.001,0.034,0.001,0.423,0.387,0.503,0.374,0.444,0.613,0.199,0.503,0.303,0.157,3
0.012,0.479,,0.0,0.0,0.04,0.001,0.021,0.0,0.403,0.382,0.467,0.355,0.558,0.533,0.213,0.467,0.281,0.174,3
0.727,0.446,,0.0,0.0,0.494,0.184,0.026,0.001,0.384,0.365,0.44,0.342,0.584,0.489,0.256,0.44,0.266,0.174,3
0.597,0.362,,0.0,0.0,0.24,0.004,0.024,0.001,0.201,0.182,0.246,0.171,0.638,0.396,0.351,0.246,0.346,0.168,3
0.964,0.279,,0.333,0.0,0.065,0.001,0.091,0.004,0.21,0.183,0.267,0.176,0.578,0.454,0.319,0.267,0.392,0.164,3
0.079,0.567,,0.333,0.0,0.067,0.002,0.03,0.001,0.044,0.042,0.056,0.032,0.81,0.201,0.491,0.057,0.464,0.245,3
0.735,0.267,,0.0,0.0,0.053,0.001,0.127,0.003,0.277,0.261,0.32,0.246,0.636,0.402,0.343,0.32,0.275,0.169,3
0.182,0.354,,0.0,0.0,0.032,0.001,0.019,0.001,0.432,0.397,0.51,0.381,0.457,0.611,0.19,0.51,0.297,0.16,3
0.158,0.375,,0.0,0.0,0.059,0.001,0.046,0.001,0.449,0.415,0.527,0.398,0.457,0.611,0.19,0.527,0.289,0.16,3
0.751,0.375,,0.0,0.0,0.038,0.001,0.025,0.001,0.314,0.284,0.378,0.274,0.53,0.515,0.269,0.378,0.323,0.159,3
0.632,0.258,,0.0,0.0,0.029,0.001,0.014,0.0,0.306,0.314,0.323,0.279,0.791,0.288,0.37,0.323,0.184,0.222,3
0.719,0.392,,0.0,0.0,0.072,0.001,0.017,0.0,0.457,0.438,0.522,0.406,0.554,0.552,0.186,0.522,0.265,0.177,3
0.379,0.467,,0.0,0.0,0.053,0.001,0.296,0.078,0.368,0.35,0.425,0.325,0.591,0.491,0.247,0.425,0.281,0.176,3
0.004,0.35,,0.333,0.0,0.07,0.001,0.02,0.001,0.388,0.346,0.475,0.335,0.422,0.641,0.176,0.475,0.338,0.157,3
0.534,0.142,,0.0,0.0,0.042,0.002,0.046,0.001,0.37,0.351,0.423,0.332,0.584,0.472,0.285,0.423,0.259,0.168,3
0.111,0.279,,0.0,0.0,0.023,0.001,0.058,0.002,0.486,0.435,0.586,0.429,0.326,0.726,0.137,0.586,0.325,0.151,3
0.751,0.45,,0.0,0.0,0.038,0.001,0.021,0.001,0.278,0.264,0.32,0.246,0.651,0.398,0.336,0.32,0.272,0.174,3
0.747,0.392,,0.0,0.0,0.065,0.002,0.048,0.001,0.319,0.301,0.373,0.278,0.606,0.468,0.268,0.373,0.296,0.176,3
0.743,0.471,,0.0,0.0,0.044,0.001,0.029,0.001,0.269,0.262,0.306,0.236,0.698,0.374,0.326,0.306,0.271,0.191,3
0.411,0.417,,0.0,0.0,0.013,0.0,0.024,0.0,0.42,0.388,0.496,0.368,0.483,0.599,0.182,0.496,0.3,0.166,3
0.534,0.142,,0.0,0.0,0.042,0.002,0.046,0.001,0.37,0.351,0.423,0.332,0.584,0.472,0.285,0.423,0.259,0.168,3
0.522,0.475,,0.0,0.0,0.049,0.003,0.047,0.001,0.462,0.446,0.524,0.411,0.575,0.54,0.184,0.524,0.26,0.181,3
0.64,0.238,,0.0,0.0,0.063,0.002,0.035,0.001,0.396,0.379,0.452,0.352,0.593,0.495,0.237,0.452,0.265,0.178,3
0.312,0.3,,0.333,0.0,0.057,0.002,0.034,0.0,0.345,0.333,0.389,0.309,0.644,0.425,0.3,0.389,0.25,0.18,3
0.664,0.379,,0.0,0.0,0.034,0.0,0.02,0.0,0.406,0.39,0.462,0.362,0.593,0.495,0.237,0.462,0.26,0.178,3
0.917,0.596,,0.0,0.0,0.127,0.012,0.015,0.0,0.23,0.183,0.309,0.192,0.437,0.562,0.288,0.309,0.459,0.141,3
0.146,0.383,,0.0,0.0,0.03,0.001,0.043,0.001,0.406,0.389,0.461,0.362,0.59,0.493,0.245,0.461,0.257,0.176,3
0.834,0.588,,0.0,0.0,0.171,0.008,0.053,0.002,0.185,0.148,0.25,0.152,0.521,0.485,0.328,0.25,0.463,0.147,3
0.609,0.529,,0.0,0.0,0.068,0.001,0.024,0.0,0.484,0.466,0.547,0.435,0.552,0.547,0.195,0.547,0.249,0.175,3
0.593,0.375,,0.0,0.0,0.329,0.007,0.011,0.0,0.217,0.199,0.261,0.189,0.634,0.394,0.359,0.261,0.327,0.165,3
0.953,0.292,,0.0,0.0,0.051,0.001,0.027,0.001,0.267,0.252,0.313,0.231,0.647,0.416,0.309,0.313,0.301,0.178,3
0.47,0.379,,0.0,0.0,0.027,0.0,0.015,0.0,0.443,0.414,0.511,0.397,0.496,0.565,0.224,0.511,0.269,0.161,3
0.53,0.388,,0.0,0.0,0.032,0.0,0.045,0.001,0.444,0.425,0.507,0.394,0.562,0.542,0.194,0.507,0.267,0.178,3
0.379,0.146,,0.0,0.0,0.057,0.002,0.05,0.001,0.435,0.388,0.524,0.383,0.375,0.665,0.186,0.524,0.327,0.15,3
0.696,0.271,,0.0,0.0,0.048,0.001,0.335,0.008,0.208,0.209,0.222,0.192,0.776,0.247,0.452,0.222,0.201,0.191,3
0.747,0.392,,0.0,0.0,0.065,0.002,0.048,0.001,0.319,0.301,0.373,0.278,0.606,0.468,0.268,0.373,0.296,0.176,3
0.387,0.604,,0.0,0.0,0.07,0.003,0.056,0.004,0.146,0.122,0.194,0.119,0.621,0.393,0.374,0.194,0.431,0.157,3
0.704,0.242,,0.0,0.0,0.025,0.0,0.021,0.001,0.284,0.298,0.295,0.256,0.845,0.255,0.368,0.295,0.179,0.256,3
0.96,0.512,,0.333,0.0,0.072,0.001,0.022,0.001,0.312,0.271,0.386,0.272,0.451,0.561,0.275,0.386,0.361,0.146,3
0.881,0.471,,0.0,0.0,0.108,0.01,0.165,0.051,0.301,0.286,0.349,0.263,0.636,0.434,0.292,0.349,0.291,0.178,3
0.854,0.275,,0.0,0.0,0.053,0.003,0.037,0.0,0.28,0.271,0.32,0.247,0.683,0.386,0.323,0.32,0.269,0.187,3
0.213,0.558,,0.0,0.0,0.173,0.003,0.022,0.0,0.187,0.177,0.221,0.16,0.705,0.34,0.374,0.221,0.315,0.186,3
0.411,0.242,,0.0,0.0,0.086,0.002,0.041,0.001,0.415,0.39,0.485,0.365,0.526,0.566,0.192,0.485,0.29,0.171,3
0.628,0.258,,0.333,0.0,0.032,0.0,0.017,0.0,0.41,0.394,0.465,0.367,0.591,0.491,0.247,0.465,0.253,0.176,3
0.407,0.421,,0.0,0.0,0.021,0.0,0.024,0.001,0.412,0.381,0.486,0.364,0.485,0.582,0.207,0.486,0.294,0.162,3
0.455,0.475,,0.0,0.0,0.097,0.001,0.046,0.0,0.425,0.383,0.507,0.377,0.412,0.625,0.213,0.507,0.317,0.151,3
0.174,0.233,,0.0,0.0,0.023,0.0,0.024,0.0,0.451,0.417,0.533,0.398,0.45,0.631,0.165,0.533,0.298,0.162,3
0.047,0.017,,0.333,0.0,0.042,0.001,0.027,0.001,0.481,0.433,0.576,0.426,0.349,0.701,0.154,0.576,0.317,0.151,3
0.783,0.454,,0.0,0.0,0.198,0.005,0.021,0.0,0.356,0.352,0.392,0.321,0.69,0.391,0.307,0.392,0.225,0.193,3
0.66,0.246,,0.0,0.0,0.029,0.001,0.009,0.0,0.384,0.376,0.43,0.341,0.659,0.445,0.252,0.43,0.25,0.191,3
0.739,0.258,,0.0,0.0,0.036,0.001,0.051,0.001,0.28,0.26,0.33,0.246,0.606,0.436,0.319,0.33,0.297,0.166,3
0.427,0.371,,0.0,0.0,0.032,0.0,0.01,0.0,0.398,0.376,0.462,0.352,0.552,0.529,0.224,0.462,0.279,0.171,3
0.407,0.492,,0.0,0.0,0.66,0.029,0.025,0.001,0.264,0.241,0.314,0.232,0.593,0.435,0.334,0.314,0.321,0.159,3
0.237,0.388,,0.667,0.0,0.048,0.001,0.032,0.001,0.4,0.385,0.452,0.358,0.604,0.478,0.254,0.452,0.252,0.178,3
0.352,0.104,,0.0,0.0,0.032,0.0,0.025,0.001,0.463,0.412,0.562,0.405,0.34,0.716,0.139,0.562,0.333,0.152,3
0.281,0.088,,0.333,0.5,0.135,0.003,0.051,0.001,0.393,0.354,0.482,0.335,0.44,0.653,0.139,0.482,0.344,0.165,3
0.557,0.367,,0.0,0.0,0.027,0.0,0.039,0.001,0.362,0.378,0.371,0.335,0.834,0.262,0.368,0.371,0.147,0.248,3
0.664,0.5,,0.0,0.0,0.082,0.002,0.206,0.002,0.249,0.224,0.303,0.215,0.58,0.452,0.321,0.303,0.339,0.16,3
0.684,0.267,,0.0,0.0,0.051,0.001,0.053,0.001,0.287,0.294,0.303,0.262,0.795,0.276,0.385,0.303,0.182,0.222,3
0.123,0.321,,0.0,0.0,0.029,0.0,0.025,0.001,0.469,0.422,0.563,0.413,0.362,0.695,0.15,0.563,0.32,0.153,3
0.265,0.488,,0.0,0.0,0.73,0.006,0.03,0.001,0.248,0.234,0.29,0.217,0.659,0.392,0.338,0.29,0.316,0.178,3
0.747,0.521,,0.0,0.0,0.078,0.002,0.063,0.0,0.034,0.021,0.057,0.022,0.735,0.249,0.49,0.057,0.71,0.154,3
0.233,0.479,,0.0,0.0,0.029,0.001,0.012,0.0,0.14,0.12,0.181,0.116,0.649,0.361,0.397,0.181,0.406,0.158,3
0.549,0.438,,0.333,0.0,0.061,0.001,0.012,0.0,0.326,0.309,0.375,0.292,0.608,0.441,0.309,0.375,0.265,0.169,3
0.577,0.475,,0.0,0.0,0.219,0.004,0.03,0.001,0.301,0.271,0.365,0.263,0.532,0.506,0.283,0.365,0.325,0.159,3
0.87,0.242,,0.0,0.0,0.053,0.001,0.016,0.001,0.258,0.267,0.267,0.239,0.819,0.235,0.427,0.267,0.154,0.236,3
0.083,0.475,,0.0,0.0,0.078,0.002,0.055,0.001,0.406,0.366,0.489,0.355,0.431,0.626,0.192,0.489,0.324,0.156,3
0.775,0.458,,0.0,0.0,0.741,0.018,0.021,0.001,0.286,0.273,0.328,0.254,0.653,0.399,0.332,0.328,0.281,0.176,3
0.826,0.258,,0.0,0.0,0.046,0.001,0.022,0.001,0.295,0.296,0.314,0.273,0.748,0.293,0.406,0.314,0.178,0.193,3
0.81,0.392,,0.0,0.0,0.01,0.0,0.014,0.0,0.35,0.333,0.404,0.309,0.606,0.472,0.262,0.404,0.277,0.177,3
0.209,0.479,,0.333,0.0,0.095,0.003,0.076,0.002,0.162,0.153,0.191,0.14,0.718,0.309,0.41,0.191,0.306,0.181,3
0.609,0.483,,0.0,0.0,0.074,0.002,0.344,0.003,0.255,0.262,0.272,0.229,0.802,0.274,0.381,0.272,0.205,0.23,3
0.443,0.096,,0.0,0.0,0.068,0.001,0.019,0.001,0.508,0.474,0.591,0.453,0.437,0.647,0.152,0.591,0.279,0.162,3
0.929,0.275,,0.0,0.0,0.759,0.016,0.173,0.006,0.229,0.22,0.25,0.214,0.705,0.287,0.459,0.25,0.225,0.155,3
0.98,0.317,,0.0,0.0,0.492,0.33,0.299,0.045,0.221,0.206,0.261,0.193,0.659,0.378,0.361,0.261,0.312,0.173,3
0.51,0.088,,0.0,0.0,0.038,0.001,0.019,0.001,0.415,0.395,0.47,0.374,0.569,0.494,0.264,0.47,0.249,0.168,3
0.719,0.592,,0.0,0.0,0.171,0.012,0.067,0.005,0.195,0.156,0.257,0.168,0.498,0.474,0.368,0.257,0.448,0.135,3
0.854,0.571,,0.0,0.0,0.07,0.003,0.024,0.0,0.203,0.156,0.275,0.17,0.45,0.528,0.33,0.275,0.484,0.135,3
0.51,0.088,,0.0,0.0,0.038,0.001,0.019,0.001,0.415,0.395,0.47,0.374,0.569,0.494,0.264,0.47,0.249,0.168,3
0.901,0.567,,0.0,0.5,0.139,0.014,0.056,0.001,0.19,0.152,0.256,0.157,0.511,0.493,0.324,0.256,0.457,0.146,3
0.403,0.225,,0.0,0.0,0.044,0.001,0.027,0.001,0.419,0.392,0.49,0.37,0.513,0.568,0.201,0.49,0.287,0.168,3
0.202,0.296,,0.0,0.0,0.112,0.0,0.03,0.0,0.313,0.303,0.352,0.281,0.666,0.393,0.328,0.352,0.247,0.18,3
0.538,0.567,,0.333,0.0,0.053,0.001,0.046,0.002,0.19,0.15,0.256,0.157,0.498,0.495,0.334,0.256,0.468,0.141,3
0.146,0.346,,0.333,0.0,0.048,0.001,0.02,0.001,0.475,0.446,0.548,0.425,0.481,0.594,0.192,0.548,0.267,0.164,3
0.862,0.504,,0.0,0.0,0.049,0.001,0.025,0.001,0.246,0.216,0.303,0.214,0.549,0.464,0.334,0.303,0.355,0.151,3
0.862,0.288,,0.0,0.0,0.044,0.0,0.015,0.001,0.277,0.265,0.32,0.242,0.664,0.402,0.315,0.32,0.283,0.182,3
0.854,0.571,,0.0,0.0,0.07,0.003,0.024,0.0,0.203,0.156,0.275,0.17,0.45,0.528,0.33,0.275,0.484,0.135,3
0.798,0.454,,0.0,0.0,0.114,0.004,0.096,0.007,0.344,0.327,0.393,0.309,0.606,0.447,0.302,0.393,0.263,0.169,3
0.862,0.479,,0.0,0.0,0.013,0.0,0.314,0.032,0.252,0.245,0.285,0.224,0.701,0.348,0.364,0.285,0.258,0.185,3
0.901,0.379,,0.0,0.0,0.03,0.001,0.178,0.004,0.298,0.27,0.361,0.259,0.543,0.502,0.277,0.361,0.318,0.16,3
0.941,0.525,,0.0,0.0,0.061,0.001,0.077,0.001,0.285,0.291,0.3,0.262,0.785,0.274,0.398,0.3,0.176,0.216,3
0.292,0.329,,0.333,0.0,0.143,0.003,0.063,0.002,0.336,0.301,0.407,0.295,0.481,0.552,0.26,0.407,0.328,0.153,3
0.992,0.271,,0.0,0.0,0.059,0.001,0.012,0.0,0.295,0.263,0.359,0.258,0.517,0.507,0.296,0.359,0.335,0.152,3
0.775,0.467,,0.0,0.0,0.032,0.001,0.067,0.001,0.312,0.3,0.356,0.277,0.647,0.416,0.309,0.356,0.263,0.179,3
0.545,0.433,,0.333,0.0,0.072,0.001,0.016,0.0,0.326,0.31,0.373,0.291,0.618,0.436,0.307,0.373,0.264,0.172,3
0.209,0.508,,0.0,0.0,0.15,0.002,0.029,0.001,0.149,0.145,0.171,0.131,0.756,0.269,0.436,0.171,0.27,0.191,3
0.862,0.288,,0.0,0.0,0.044,0.0,0.015,0.001,0.277,0.265,0.32,0.242,0.664,0.402,0.315,0.32,0.283,0.182,3
0.818,0.225,,0.0,0.0,0.048,0.001,0.591,0.018,0.395,0.384,0.427,0.372,0.631,0.378,0.389,0.427,0.197,0.18,3
0.553,0.025,,0.333,1.0,0.127,0.004,0.112,0.002,0.311,0.294,0.358,0.277,0.619,0.431,0.315,0.358,0.268,0.17,3
0.447,0.492,,0.333,0.0,0.07,0.001,0.017,0.001,0.435,0.395,0.517,0.386,0.422,0.627,0.199,0.517,0.306,0.154,3
0.19,0.129,,0.0,0.0,0.089,0.001,0.03,0.001,0.411,0.37,0.494,0.361,0.42,0.629,0.197,0.494,0.323,0.154,3
0.881,0.471,,0.0,0.0,0.053,0.001,0.042,0.001,0.303,0.268,0.373,0.263,0.494,0.539,0.268,0.373,0.348,0.154,3
0.269,0.238,,0.0,0.0,0.029,0.001,0.017,0.0,0.392,0.359,0.471,0.341,0.478,0.599,0.188,0.471,0.316,0.164,3
0.447,0.558,,0.333,0.0,0.074,0.001,0.022,0.001,0.426,0.382,0.509,0.38,0.397,0.629,0.22,0.509,0.317,0.147,3
0.225,0.562,,0.333,0.0,0.12,0.007,0.056,0.003,0.159,0.132,0.209,0.13,0.601,0.412,0.364,0.209,0.43,0.154,3
0.704,0.508,,0.0,0.0,0.082,0.002,0.02,0.001,0.256,0.233,0.307,0.224,0.593,0.435,0.334,0.307,0.313,0.16,3
0.024,0.596,,0.0,0.5,0.105,0.004,0.086,0.002,0.353,0.325,0.424,0.306,0.524,0.554,0.213,0.424,0.321,0.17,3
0.225,0.462,,0.0,0.0,0.07,0.002,0.137,0.002,0.238,0.213,0.294,0.203,0.584,0.454,0.313,0.294,0.35,0.163,3
0.028,0.629,,0.333,0.0,0.055,0.002,0.007,0.0,0.058,0.049,0.08,0.045,0.748,0.247,0.48,0.08,0.485,0.168,3
0.368,0.388,,0.0,0.0,0.226,0.001,0.022,0.0,0.389,0.357,0.461,0.342,0.489,0.571,0.222,0.461,0.303,0.161,3
0.964,0.412,,0.0,0.0,0.167,0.003,0.04,0.001,0.238,0.212,0.295,0.202,0.582,0.46,0.306,0.295,0.354,0.164,3
0.265,0.608,,0.0,0.0,0.2,0.014,0.031,0.001,0.149,0.123,0.199,0.122,0.604,0.404,0.374,0.199,0.439,0.153,3
0.312,0.275,,0.0,0.0,0.048,0.001,0.015,0.0,0.412,0.373,0.49,0.366,0.431,0.605,0.226,0.49,0.311,0.151,3
0.593,0.325,,0.0,0.0,0.287,0.005,0.016,0.0,0.221,0.199,0.272,0.188,0.614,0.427,0.326,0.272,0.351,0.167,3
0.296,0.512,,0.333,0.0,0.087,0.001,0.032,0.0,0.341,0.306,0.418,0.293,0.479,0.582,0.213,0.418,0.341,0.161,3
0.905,0.442,,0.0,0.0,0.112,0.001,0.032,0.001,0.272,0.245,0.33,0.237,0.558,0.473,0.309,0.33,0.335,0.157,3
0.893,0.504,,0.0,0.0,0.228,0.001,0.03,0.001,0.27,0.242,0.326,0.238,0.554,0.464,0.328,0.326,0.326,0.154,3
0.162,0.192,,0.0,0.0,0.048,0.001,0.022,0.0,0.458,0.434,0.527,0.408,0.519,0.568,0.195,0.527,0.267,0.17,3
0.13,0.438,,0.0,0.0,0.198,0.004,0.011,0.0,0.425,0.382,0.507,0.38,0.403,0.622,0.226,0.507,0.313,0.148,3
0.225,0.154,,0.0,0.0,0.078,0.0,0.006,0.0,0.285,0.259,0.348,0.243,0.562,0.5,0.262,0.348,0.339,0.167,3
0.822,0.462,,0.0,0.0,0.029,0.0,0.256,0.066,0.273,0.261,0.315,0.241,0.66,0.396,0.328,0.315,0.282,0.178,3
0.399,0.612,,0.667,0.0,0.078,0.002,0.041,0.001,0.274,0.259,0.314,0.246,0.644,0.389,0.357,0.314,0.264,0.167,3
0.652,0.229,,0.0,0.0,0.027,0.001,0.118,0.004,0.29,0.296,0.307,0.267,0.78,0.281,0.393,0.307,0.179,0.218,3
0.308,0.071,,0.0,0.0,0.146,0.004,0.019,0.0,0.435,0.39,0.524,0.383,0.382,0.662,0.182,0.524,0.325,0.151,3
0.142,0.471,,0.0,0.5,0.051,0.001,0.055,0.001,0.379,0.361,0.432,0.339,0.588,0.478,0.271,0.432,0.259,0.17,3
0.929,0.442,,0.0,0.0,0.027,0.0,0.029,0.001,0.32,0.288,0.387,0.278,0.515,0.531,0.26,0.387,0.33,0.159,3
0.202,0.325,,0.0,0.0,0.179,0.003,0.016,0.0,0.202,0.184,0.244,0.173,0.647,0.385,0.361,0.244,0.331,0.167,3
0.589,0.612,,0.0,0.0,0.074,0.002,0.031,0.0,0.059,0.051,0.081,0.043,0.761,0.252,0.459,0.081,0.503,0.185,3
0.111,0.029,,0.667,0.0,0.027,0.001,0.039,0.001,0.476,0.43,0.571,0.419,0.366,0.698,0.142,0.571,0.317,0.155,3
0.071,0.379,,0.0,0.0,0.133,0.002,0.026,0.0,0.407,0.37,0.487,0.358,0.446,0.611,0.201,0.487,0.317,0.158,3
0.328,0.213,,0.0,0.0,0.025,0.0,0.021,0.001,0.426,0.39,0.505,0.375,0.451,0.614,0.19,0.505,0.303,0.16,3
0.743,0.154,,0.0,0.0,0.025,0.0,0.104,0.003,0.293,0.283,0.331,0.263,0.668,0.38,0.347,0.331,0.245,0.175,3
0.735,0.396,,0.0,0.0,0.139,0.012,0.157,0.038,0.263,0.249,0.303,0.233,0.653,0.388,0.349,0.303,0.271,0.174,3
0.075,0.462,,0.0,0.0,0.053,0.001,0.04,0.001,0.423,0.376,0.518,0.368,0.371,0.687,0.154,0.518,0.342,0.154,3
0.593,0.325,,0.0,0.0,0.287,0.005,0.016,0.0,0.221,0.199,0.272,0.188,0.614,0.427,0.326,0.272,0.351,0.167,3
0.636,0.229,,0.0,0.0,0.07,0.001,0.206,0.005,0.297,0.299,0.317,0.274,0.754,0.296,0.395,0.317,0.185,0.202,3
0.486,0.629,,0.333,0.0,0.048,0.001,0.045,0.001,0.07,0.058,0.096,0.053,0.731,0.275,0.452,0.096,0.48,0.17,3
0.972,0.433,,0.0,0.0,0.122,0.002,0.031,0.001,0.201,0.182,0.244,0.175,0.634,0.384,0.376,0.244,0.332,0.159,3
0.289,0.221,,0.0,0.0,0.063,0.001,0.045,0.001,0.395,0.362,0.471,0.345,0.485,0.589,0.195,0.471,0.313,0.164,3
0.779,0.462,,0.0,0.0,0.051,0.001,0.256,0.075,0.252,0.238,0.292,0.224,0.657,0.38,0.359,0.292,0.292,0.169,3
0.462,0.479,,0.0,0.0,0.023,0.0,0.041,0.002,0.143,0.118,0.19,0.118,0.61,0.389,0.391,0.19,0.437,0.149,3
0.202,0.092,,0.0,0.0,0.475,0.013,0.006,0.0,0.25,0.229,0.302,0.214,0.608,0.441,0.309,0.302,0.337,0.17,3
0.751,0.375,,0.0,0.0,0.038,0.001,0.025,0.001,0.314,0.284,0.378,0.274,0.53,0.515,0.269,0.378,0.323,0.159,3
0.17,0.475,,0.0,0.0,0.017,0.0,0.01,0.0,0.127,0.109,0.164,0.105,0.666,0.34,0.414,0.164,0.399,0.158,3
0.308,0.071,,0.0,0.0,0.146,0.004,0.019,0.0,0.435,0.39,0.524,0.383,0.382,0.662,0.182,0.524,0.325,0.151,3
0.557,0.45,,0.0,0.0,0.181,0.001,0.024,0.0,0.318,0.297,0.371,0.282,0.584,0.461,0.302,0.371,0.281,0.165,3
0.47,0.404,,0.0,0.0,0.158,0.004,0.037,0.001,0.405,0.384,0.461,0.365,0.562,0.496,0.268,0.461,0.252,0.166,3
0.186,0.533,,0.0,0.0,0.084,0.002,0.041,0.001,0.336,0.31,0.401,0.292,0.549,0.52,0.243,0.401,0.311,0.168,3
0.229,0.533,,0.0,0.0,0.236,0.007,0.037,0.001,0.114,0.091,0.157,0.091,0.636,0.364,0.406,0.157,0.483,0.155,3
0.64,0.583,,0.0,0.0,0.131,0.011,0.035,0.002,0.212,0.169,0.284,0.179,0.463,0.522,0.326,0.284,0.457,0.138,3
0.462,0.417,,0.0,0.0,0.042,0.001,0.012,0.0,0.434,0.412,0.499,0.386,0.541,0.547,0.207,0.499,0.269,0.173,3
0.565,0.1,,0.0,0.0,0.08,0.002,0.046,0.001,0.262,0.236,0.314,0.231,0.569,0.445,0.343,0.314,0.32,0.152,3
0.577,0.096,,0.0,0.0,0.158,0.004,0.017,0.001,0.332,0.3,0.398,0.292,0.507,0.526,0.275,0.398,0.318,0.155,3
0.174,0.575,,0.0,0.0,0.086,0.003,0.015,0.0,0.117,0.098,0.158,0.093,0.664,0.353,0.395,0.158,0.453,0.164,3
0.312,0.254,,0.0,0.0,0.042,0.001,0.032,0.001,0.411,0.374,0.493,0.359,0.448,0.622,0.18,0.493,0.315,0.16,3
0.976,0.592,,0.0,0.0,0.01,0.0,0.002,0.0,0.003,0.0,0.007,0.0,0.815,0.155,0.56,0.007,0.889,0.159,4
0.538,0.542,,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.832,0.134,0.577,0.001,0.111,0.159,4
0.814,0.433,,0.0,0.0,0.036,0.0,0.004,0.0,0.009,0.003,0.019,0.002,0.795,0.185,0.533,0.019,0.933,0.164,4
0.723,0.558,,0.0,0.0,0.025,0.001,0.005,0.0,0.004,0.002,0.008,0.001,0.823,0.153,0.556,0.008,0.528,0.189,4
0.885,0.196,,0.0,0.0,0.011,0.0,0.01,0.0,0.058,0.041,0.094,0.037,0.694,0.315,0.425,0.094,0.622,0.164,4
0.368,0.538,,0.0,0.0,0.006,0.0,0.007,0.0,0.021,0.013,0.041,0.009,0.771,0.229,0.486,0.041,0.798,0.178,4
0.209,0.546,,0.0,0.0,0.025,0.001,0.045,0.002,0.013,0.006,0.024,0.006,0.787,0.191,0.531,0.024,0.769,0.159,4
0.723,0.558,,0.0,0.0,0.032,0.0,0.04,0.001,0.024,0.017,0.038,0.015,0.78,0.207,0.512,0.038,0.657,0.169,4
0.609,0.121,,0.0,0.0,0.065,0.002,0.001,0.0,0.009,0.009,0.01,0.007,0.832,0.141,0.565,0.01,0.117,0.247,4
0.166,0.588,,0.0,0.0,0.067,0.002,0.027,0.001,0.011,0.007,0.019,0.005,0.808,0.175,0.535,0.019,0.649,0.187,4
0.972,0.338,,0.0,0.0,0.03,0.001,0.01,0.0,0.084,0.055,0.136,0.057,0.606,0.401,0.376,0.136,0.632,0.152,4
0.858,0.433,,0.0,0.0,0.032,0.001,0.009,0.0,0.16,0.142,0.195,0.14,0.657,0.338,0.427,0.195,0.339,0.15,4
0.628,0.125,,0.0,0.0,0.029,0.001,0.005,0.0,0.005,0.004,0.008,0.002,0.826,0.148,0.56,0.008,0.537,0.201,4
0.98,0.196,,0.0,0.0,0.046,0.001,0.006,0.0,0.062,0.044,0.096,0.042,0.69,0.313,0.433,0.096,0.608,0.161,4
0.885,0.196,,0.0,0.0,0.011,0.0,0.01,0.0,0.058,0.041,0.094,0.037,0.694,0.315,0.425,0.094,0.622,0.164,4
0.83,0.496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.132,0.579,0.0,0.0,0.511,4
0.83,0.4,,0.333,0.0,0.087,0.002,0.046,0.002,0.117,0.086,0.171,0.089,0.584,0.419,0.37,0.171,0.547,0.149,4
0.735,0.512,,0.333,0.0,0.103,0.002,0.025,0.0,0.186,0.148,0.248,0.157,0.513,0.473,0.355,0.248,0.458,0.139,4
0.229,0.438,,0.0,0.0,0.103,0.003,0.017,0.0,0.153,0.13,0.196,0.129,0.629,0.373,0.398,0.196,0.396,0.151,4
0.771,0.35,,0.0,0.0,0.059,0.001,0.03,0.001,0.053,0.049,0.071,0.037,0.791,0.232,0.461,0.071,0.513,0.217,4
0.735,0.325,,0.0,0.0,0.103,0.002,0.025,0.001,0.059,0.046,0.086,0.042,0.728,0.276,0.454,0.086,0.549,0.168,4
0.81,0.208,,0.0,0.0,0.019,0.0,0.011,0.0,0.049,0.034,0.081,0.03,0.713,0.295,0.438,0.081,0.646,0.167,4
0.632,0.596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834,0.132,0.579,0.0,0.0,0.511,4
0.905,0.425,,0.0,0.0,0.038,0.001,0.012,0.0,0.151,0.132,0.185,0.132,0.659,0.332,0.435,0.185,0.35,0.148,4
0.652,0.596,,0.0,0.0,0.004,0.0,0.01,0.0,0.005,0.002,0.013,0.0,0.81,0.169,0.543,0.013,1.0,0.172,4
0.715,0.117,,0.0,0.0,0.188,0.006,0.014,0.001,0.066,0.053,0.095,0.048,0.724,0.285,0.444,0.095,0.576,0.169,4
0.798,0.208,,0.0,0.0,0.006,0.0,0.016,0.0,0.049,0.032,0.082,0.03,0.705,0.301,0.436,0.082,0.666,0.164,4
0.957,0.346,,0.0,0.0,0.023,0.0,0.005,0.0,0.008,0.002,0.021,0.001,0.785,0.196,0.524,0.021,0.978,0.163,4
